title,url,year,citations
{ASAP}-{II}: From the Alignment of Phrases to Textual Similarity,https://aclanthology.org/S15-2033,2015,4
{TATO}: Leveraging on Multiple Strategies for Semantic Textual Similarity,https://aclanthology.org/S15-2034,2015,3
{HITSZ}-{ICRC}: Exploiting Classification Approach for Answer Selection in Community Question Answering,https://aclanthology.org/S15-2035,2015,31
{QCRI}: Answer Selection for Community Question Answering - Experiments for {A}rabic and {E}nglish,https://aclanthology.org/S15-2036,2015,49
{ICRC}-{HIT}: A Deep Learning based Comment Sequence Labeling System for Answer Selection Challenge,https://aclanthology.org/S15-2037,2015,17
{JAIST}: Combining multiple features for Answer Selection in Community Question Answering,https://aclanthology.org/S15-2038,2015,57
{S}hiraz: A Proposed List Wise Approach to Answer Validation,https://aclanthology.org/S15-2039,2015,2
Al-Bayan: A Knowledge-based System for {A}rabic Answer Selection,https://aclanthology.org/S15-2040,2015,11
{FBK}-{HLT}: An Application of Semantic Textual Similarity for Answer Selection in Community Question Answering,https://aclanthology.org/S15-2041,2015,6
{ECNU}: Using Multiple Sources of {CQA}-based Information for Answers Selection and {YES}/{NO} Response Inference,https://aclanthology.org/S15-2042,2015,8
{V}oltron: A Hybrid System For Answer Validation Based On Lexical And Distance Features,https://aclanthology.org/S15-2043,2015,6
{C}o{M}i{C}: Adapting a Short Answer Assessment System for Answer Selection,https://aclanthology.org/S15-2044,2015,1
"{S}em{E}val-2015 Task 2: Semantic Textual Similarity, {E}nglish, {S}panish and Pilot on Interpretability",https://aclanthology.org/S15-2045,2015,288
{E}x{B} Themis: Extensive Feature Extraction from Word Alignments for Semantic Textual Similarity,https://aclanthology.org/S15-2046,2015,37
{S}em{E}val-2015 Task 3: Answer Selection in Community Question Answering,https://aclanthology.org/S15-2047,2015,0
{V}ector{SLU}: A Continuous Word Vector Approach to Answer Selection in Community Question Answering Systems,https://aclanthology.org/S15-2048,2015,36
{S}em{E}val-2015 Task 13: Multilingual All-Words Sense Disambiguation and Entity Linking,https://aclanthology.org/S15-2049,2015,145
{LIMSI}: Translations as Source of Indirect Supervision for Multilingual All-Words Sense Disambiguation and Entity Linking,https://aclanthology.org/S15-2050,2015,13
{S}em{E}val-2015 Task 14: Analysis of Clinical Text,https://aclanthology.org/S15-2051,2015,42
{UTH}-{CCB}: The Participation of the {S}em{E}val 2015 Challenge {--} Task 14,https://aclanthology.org/S15-2052,2015,17
{S}em{E}val-2015 Task 15: A {CPA} dictionary-entry-building task,https://aclanthology.org/S15-2053,2015,8
{BLCUNLP}: Corpus Pattern Analysis for Verbs Based on Dependency Chain,https://aclanthology.org/S15-2054,2015,9
{WSD}-games: a Game-Theoretic Algorithm for Unsupervised Word Sense Disambiguation,https://aclanthology.org/S15-2055,2015,4
{DFKI}: Multi-objective Optimization for the Joint Disambiguation of Entities and Nouns {\&} Deep Verb Sense Disambiguation,https://aclanthology.org/S15-2056,2015,3
{EBL}-Hope: Multilingual Word Sense Disambiguation Using a Hybrid Knowledge-Based Technique,https://aclanthology.org/S15-2057,2015,2
{VUA}-background : When to Use Background Information to Perform Word Sense Disambiguation,https://aclanthology.org/S15-2058,2015,1
{T}eam{UFAL}: {WSD}+{EL} as Document Retrieval,https://aclanthology.org/S15-2059,2015,0
{EL}92: Entity Linking Combining Open Source Annotators via Weighted Voting,https://aclanthology.org/S15-2060,2015,4
{UNIBA}: Combining Distributional Semantic Models and Sense Distribution for Multilingual All-Words Sense Disambiguation and Entity Linking,https://aclanthology.org/S15-2061,2015,9
{SUDOKU}: Treating Word Sense Disambiguation {\&} Entitiy Linking as a Deterministic Problem - via an Unsupervised {\&} Iterative Approach,https://aclanthology.org/S15-2062,2015,4
{T}eam{HCMUS}: Analysis of Clinical Text,https://aclanthology.org/S15-2063,2015,2
{UTU}: Adapting Biomedical Event Extraction System to Disorder Attribute Detection,https://aclanthology.org/S15-2064,2015,2
{IHS}-{RD}-{B}elarus: Identification and Normalization of Disorder Concepts in Clinical Notes,https://aclanthology.org/S15-2065,2015,2
{UWM}: A Simple Baseline Method for Identifying Attributes of Disease and Disorder Mentions in Clinical Text,https://aclanthology.org/S15-2066,2015,1
{TAKELAB}: Medical Information Extraction and Linking with {MINERAL},https://aclanthology.org/S15-2067,2015,4
{TMUNSW}: Identification of Disorders and Normalization to {SNOMED}-{CT} Terminology in Unstructured Clinical Notes,https://aclanthology.org/S15-2068,2015,3
{U}tah{POET}: Disorder Mention Identification and Context Slot Filling with Cognitive Inspiration,https://aclanthology.org/S15-2069,2015,2
{UL}isboa: Recognition and Normalization of Medical Concepts,https://aclanthology.org/S15-2070,2015,7
ez{DI}: A Supervised {NLP} System for Clinical Narrative Analysis,https://aclanthology.org/S15-2071,2015,15
{CUAB}: Supervised Learning of Disorders and their Attributes using Relations,https://aclanthology.org/S15-2072,2015,1
{B}ioinformatics{UA}: Machine Learning and Rule-Based Recognition of Disorders and Clinical Attributes from Patient Notes,https://aclanthology.org/S15-2073,2015,0
{LIST}-{LUX}: Disorder Identification from Clinical Texts,https://aclanthology.org/S15-2074,2015,0
{CMILLS}: Adapting Semantic Role Labeling Features to Dependency Parsing,https://aclanthology.org/S15-2075,2015,3
{D}uluth: Word Sense Discrimination in the Service of Lexicography,https://aclanthology.org/S15-2076,2015,6
{S}em{E}val-2015 Task 9: {CLIPE}val Implicit Polarity of Events,https://aclanthology.org/S15-2077,2015,19
{S}em{E}val-2015 Task 10: Sentiment Analysis in {T}witter,https://aclanthology.org/S15-2078,2015,353
{UNITN}: Training Deep Convolutional Neural Network for {T}witter Sentiment Classification,https://aclanthology.org/S15-2079,2015,174
{S}em{E}val-2015 Task 11: Sentiment Analysis of Figurative Language in {T}witter,https://aclanthology.org/S15-2080,2015,171
"{CL}a{C}-{S}enti{P}ipe: {S}em{E}val2015 Subtasks 10 {B},{E}, and Task 11",https://aclanthology.org/S15-2081,2015,23
{S}em{E}val-2015 Task 12: Aspect Based Sentiment Analysis,https://aclanthology.org/S15-2082,2015,310
{NLANGP}: Supervised Machine Learning System for Aspect Category Classification and Opinion Target Extraction,https://aclanthology.org/S15-2083,2015,52
{SHELLFBK}: An Information Retrieval-based System For Multi-Domain Sentiment Analysis,https://aclanthology.org/S15-2084,2015,25
{DIEGOL}ab: An Approach for Message-level Sentiment Classification in {T}witter,https://aclanthology.org/S15-2085,2015,7
{S}plusplus: A Feature-Rich Two-stage Classifier for Sentiment Analysis of Tweets,https://aclanthology.org/S15-2086,2015,6
"{IIIT}-{H} at {S}em{E}val 2015: {T}witter Sentiment Analysis {--} The Good, the Bad and the Neutral!",https://aclanthology.org/S15-2087,2015,17
{CIS}-positive: A Combination of Convolutional Neural Networks and Support Vector Machines for Sentiment Analysis in {T}witter,https://aclanthology.org/S15-2088,2015,5
{GTI}: An Unsupervised Approach for Sentiment Analysis in {T}witter,https://aclanthology.org/S15-2089,2015,14
Gradiant-Analytics: Training Polarity Shifters with {CRF}s for Message Level Polarity Detection,https://aclanthology.org/S15-2090,2015,4
{IOA}: Improving {SVM} Based Sentiment Classification Through Post Processing,https://aclanthology.org/S15-2091,2015,6
{R}ose{M}erry: A Baseline Message-level Sentiment Classification System,https://aclanthology.org/S15-2092,2015,6
{UDLAP}: Sentiment Analysis Using a Graph-Based Representation,https://aclanthology.org/S15-2093,2015,8
{ECNU}: Multi-level Sentiment Analysis on {T}witter Using Traditional Linguistic Features and Word Embedding Features,https://aclanthology.org/S15-2094,2015,19
{L}sislif: Feature Extraction and Label Weighting for Sentiment Analysis in {T}witter,https://aclanthology.org/S15-2095,2015,37
{EL}i{RF}: A {SVM} Approach for {SA} tasks in {T}witter at {S}em{E}val-2015,https://aclanthology.org/S15-2096,2015,8
{W}ebis: An Ensemble for {T}witter Sentiment Detection,https://aclanthology.org/S15-2097,2015,66
{S}entibase: Sentiment Analysis in {T}witter on a Budget,https://aclanthology.org/S15-2098,2015,3
"{UNIBA}: Sentiment Analysis of {E}nglish Tweets Combining Micro-blogging, Lexicon and Semantic Features",https://aclanthology.org/S15-2099,2015,12
{IITPS}em{E}val: Sentiment Discovery from 140 Characters,https://aclanthology.org/S15-2100,2015,1
{S}wiss-Chocolate: Combining Flipout Regularization and Random Forests with Artificially Built Subsystems to Boost Text-Classification for Sentiment,https://aclanthology.org/S15-2101,2015,2
{INESC}-{ID}: A Regression Model for Large Scale {T}witter Sentiment Lexicon Induction,https://aclanthology.org/S15-2102,2015,33
{KLUE}less: Polarity Classification and Association,https://aclanthology.org/S15-2103,2015,16
{SWASH}: A Naive {B}ayes Classifier for Tweet Sentiment Identification,https://aclanthology.org/S15-2104,2015,13
{SWATCS}65: Sentiment Classification Using an Ensemble of Class Projects,https://aclanthology.org/S15-2105,2015,1
{SWATAC}: A Sentiment Analyzer using One-Vs-Rest Logistic Regression,https://aclanthology.org/S15-2106,2015,3
{T}witter{H}awk: A Feature Bucket Based Approach to Sentiment Analysis,https://aclanthology.org/S15-2107,2015,12
{S}e{NTU}: Sentiment Analysis of Tweets by Combining a Rule-based Classifier with Supervised Learning,https://aclanthology.org/S15-2108,2015,96
{INESC}-{ID}: Sentiment Analysis without Hand-Coded Features or Linguistic Resources using Embedding Subspaces,https://aclanthology.org/S15-2109,2015,8
{W}arwick{DCS}: From Phrase-Based to Target-Specific Sentiment Recognition,https://aclanthology.org/S15-2110,2015,8
{UIR}-{PKU}: {T}witter-{O}pin{M}iner System for Sentiment Analysis in {T}witter at {S}em{E}val 2015,https://aclanthology.org/S15-2111,2015,1
{SWAT}-{CMW}: Classification of {T}witter Emotional Polarity using a Multiple-Classifier Decision Schema and Enhanced Emotion Tagging,https://aclanthology.org/S15-2112,2015,4
{LLT}-{P}oly{U}: Identifying Sentiment Intensity in Ironic Tweets,https://aclanthology.org/S15-2113,2015,17
{KEL}ab{T}eam: A Statistical Approach on Figurative Language Sentiment Analysis in {T}witter,https://aclanthology.org/S15-2114,2015,8
{LT}3: Sentiment Analysis of Figurative Tweets: piece of cake {\#}{N}ot{R}eally,https://aclanthology.org/S15-2115,2015,16
{PRHLT}: Combination of Deep Autoencoders with Classification and Regression Techniques for {S}em{E}val-2015 Task 11,https://aclanthology.org/S15-2116,2015,1
{V}alen{T}o: Sentiment Analysis of Figurative Language Tweets with Irony and Sarcasm,https://aclanthology.org/S15-2117,2015,22
{CPH}: Sentiment analysis of Figurative Language on {T}witter {\#}easypeasy {\#}not,https://aclanthology.org/S15-2118,2015,5
{UPF}-taln: {S}em{E}val 2015 Tasks 10 and 11. Sentiment Analysis of Literal and Figurative Language in {T}witter,https://aclanthology.org/S15-2119,2015,11
{D}s{U}ni{P}i: An {SVM}-based Approach for Sentiment Analysis of Figurative Language on {T}witter,https://aclanthology.org/S15-2120,2015,8
{V}3: Unsupervised Aspect Based Sentiment Analysis for {S}em{E}val2015 Task 12,https://aclanthology.org/S15-2121,2015,20
{LT}3: Applying Hybrid Terminology Extraction to Aspect-Based Sentiment Analysis,https://aclanthology.org/S15-2122,2015,8
{UFRGS}: Identifying Categories and Targets in Customer Reviews,https://aclanthology.org/S15-2123,2015,0
{SINAI}: Syntactic Approach for Aspect-Based Sentiment Analysis,https://aclanthology.org/S15-2124,2015,2
{ECNU}: Extracting Effective Features from Multiple Sequential Sentences for Target-dependent Sentiment Analysis in Reviews,https://aclanthology.org/S15-2125,2015,22
{UMD}uluth-{CS}8761-12: A Novel Machine Learning Approach for Aspect Based Sentiment Analysis,https://aclanthology.org/S15-2126,2015,3
{E}li{X}a: A Modular and Flexible {ABSA} Platform,https://aclanthology.org/S15-2127,2015,50
{L}sislif: {CRF} and Logistic Regression for Opinion Target Extraction and Sentiment Polarity Analysis,https://aclanthology.org/S15-2128,2015,46
{SIEL}: Aspect Based Sentiment Analysis in Reviews,https://aclanthology.org/S15-2129,2015,9
{S}entiue: Target and Aspect based Sentiment Analysis in {S}em{E}val-2015 Task 12,https://aclanthology.org/S15-2130,2015,51
{TJU}de{M}: A Combination Classifier for Aspect Category Detection and Sentiment Polarity Classification,https://aclanthology.org/S15-2131,2015,3
{S}em{E}val-2015 Task 4: {T}ime{L}ine: Cross-Document Event Ordering,https://aclanthology.org/S15-2132,2015,69
{SPINOZA}{\_}{VU}: An {NLP} Pipeline for Cross Document {T}ime{L}ines,https://aclanthology.org/S15-2133,2015,12
{S}em{E}val-2015 Task 5: {QA} {T}emp{E}val - Evaluating Temporal Information Understanding with Question Answering,https://aclanthology.org/S15-2134,2015,41
{HLT}-{FBK}: a Complete Temporal Processing System for {QA} {T}emp{E}val,https://aclanthology.org/S15-2135,2015,6
{S}em{E}val-2015 Task 6: Clinical {T}emp{E}val,https://aclanthology.org/S15-2136,2015,130
{B}lu{L}ab: Temporal Information Extraction for the 2015 Clinical {T}emp{E}val Challenge,https://aclanthology.org/S15-2137,2015,26
{GPLSIUA}: Combining Temporal Information and Topic Modeling for Cross-Document Event Ordering,https://aclanthology.org/S15-2138,2015,7
{H}eidel{T}oul: A Baseline Approach for Cross-document Event Ordering,https://aclanthology.org/S15-2139,2015,6
{HITSZ}-{ICRC}: An Integration Approach for {QA} {T}emp{E}val Challenge,https://aclanthology.org/S15-2140,2015,0
{UFPRS}heffield: Contrasting Rule-based and Support Vector Machine Approaches to Time Expression Identification in Clinical {T}emp{E}val,https://aclanthology.org/S15-2141,2015,5
{IXAG}roup{EHUD}iac: A Multiple Approach System towards the Diachronic Evaluation of Texts,https://aclanthology.org/S15-2142,2015,8
{USAAR}-{CHRONOS}: Crawling the Web for Temporal Annotations,https://aclanthology.org/S15-2143,2015,4
{AMBRA}: A Ranking Approach to Temporal Text Classification,https://aclanthology.org/S15-2144,2015,9
{IXAG}roup{EHUS}pace{E}val: ({X}-Space) A {W}ord{N}et-based approach towards the Automatic Recognition of Spatial Information following the {ISO}-Space Annotation Scheme,https://aclanthology.org/S15-2145,2015,4
{UTD}: Ensemble-Based Spatial Relation Extraction,https://aclanthology.org/S15-2146,2015,4
"{S}em{E}val 2015, Task 7: Diachronic Text Evaluation",https://aclanthology.org/S15-2147,2015,30
"{UCD} : Diachronic Text Classification with Character, Word, and Syntactic N-grams",https://aclanthology.org/S15-2148,2015,14
{S}em{E}val-2015 Task 8: {S}pace{E}val,https://aclanthology.org/S15-2149,2015,40
{S}p{RL}-{CWW}: Spatial Relation Classification with Independent Multi-class Models,https://aclanthology.org/S15-2150,2015,5
{S}em{E}val-2015 Task 17: Taxonomy Extraction Evaluation ({TE}x{E}val),https://aclanthology.org/S15-2151,2015,66
{INRIASAC}: Simple Hypernym Extraction Methods,https://aclanthology.org/S15-2152,2015,19
{S}em{E}val 2015 Task 18: Broad-Coverage Semantic Dependency Parsing,https://aclanthology.org/S15-2153,2015,92
{P}eking: Building Semantic Dependency Graphs with a Hybrid Parser,https://aclanthology.org/S15-2154,2015,23
{USAAR}-{WLV}: Hypernym Generation with Deep Neural Nets,https://aclanthology.org/S15-2155,2015,19
{NTNU}: An Unsupervised Knowledge Approach for Taxonomy Extraction,https://aclanthology.org/S15-2156,2015,3
{LT}3: A Multi-modular Approach to Automatic Taxonomy Construction,https://aclanthology.org/S15-2157,2015,17
{TALN}-{UPF}: Taxonomy Learning Exploiting {CRF}-Based Hypernym Extraction on Encyclopedic Definitions,https://aclanthology.org/S15-2158,2015,6
{QASSIT}: A Pretopological Framework for the Automatic Construction of Lexical Taxonomies from Raw Texts,https://aclanthology.org/S15-2159,2015,3
{R}iga: from {F}rame{N}et to Semantic Frames with C6.0 Rules,https://aclanthology.org/S15-2160,2015,3
{T}urku: Semantic Dependency Parsing as a Sequence Classification,https://aclanthology.org/S15-2161,2015,6
{L}isbon: Evaluating {T}urbo{S}emantic{P}arser on Multiple Languages and Out-of-Domain Data,https://aclanthology.org/S15-2162,2015,18
Proceedings of the Student Research Workshop,https://aclanthology.org/R15-2000,2015,0
The Complexity of Scrambling in {J}apanese: A {TAG} Approach,https://aclanthology.org/R15-2001,2015,0
Some Theoretical Considerations in Off-the-Shelf Text Analysis Software,https://aclanthology.org/R15-2002,2015,4
Unsupervised Topic-Specific Domain Dependency Graphs for Aspect Identification in Sentiment Analysis,https://aclanthology.org/R15-2003,2015,5
Unsupervised learning of agglutinated morphology using nested {P}itman-{Y}or process based morpheme induction algorithm,https://aclanthology.org/R15-2004,2015,0
Easy-read Documents as a Gold Standard for Evaluation of Text Simplification Output,https://aclanthology.org/R15-2005,2015,11
Proceedings of the {ACL}-{IJCNLP} 2015 Student Research Workshop,https://aclanthology.org/P15-3000,2015,0
Unsupervised Learning and Modeling of Knowledge and Intent for Spoken Dialogue Systems,https://aclanthology.org/P15-3001,2015,2
Leveraging Compounds to Improve Noun Phrase Translation from {C}hinese and {G}erman,https://aclanthology.org/P15-3002,2015,10
Learning Representations for Text-level Discourse Parsing,https://aclanthology.org/P15-3003,2015,3
Transition-based Dependency {DAG} Parsing Using Dynamic Oracles,https://aclanthology.org/P15-3004,2015,8
Disease Event Detection based on Deep Modality Analysis,https://aclanthology.org/P15-3005,2015,8
Evaluation Dataset and System for {J}apanese Lexical Simplification,https://aclanthology.org/P15-3006,2015,19
Learning to Map Dependency Parses to {A}bstract {M}eaning {R}epresentations,https://aclanthology.org/P15-3007,2015,5
Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Student Research Workshop,https://aclanthology.org/N15-2000,2015,0
Cache-Augmented Latent Topic Language Models for Speech Retrieval,https://aclanthology.org/N15-2001,2015,0
Reliable Lexical Simplification for Non-Native Speakers,https://aclanthology.org/N15-2002,2015,26
Analyzing Newspaper Crime Reports for Identification of Safe Transit Paths,https://aclanthology.org/N15-2003,2015,8
Relation extraction pattern ranking using word similarity,https://aclanthology.org/N15-2004,2015,1
Towards a Better Semantic Role Labeling of Complex Predicates,https://aclanthology.org/N15-2005,2015,4
Exploring Relational Features and Learning under Distant Supervision for Information Extraction Tasks,https://aclanthology.org/N15-2006,2015,0
Entity/Event-Level Sentiment Detection and Inference,https://aclanthology.org/N15-2007,2015,3
Initial Steps for Building a Lexicon of Adjectives with Scalemates,https://aclanthology.org/N15-2008,2015,0
A Preliminary Evaluation of the Impact of Syntactic Structure in Semantic Textual Similarity and Semantic Relatedness Tasks,https://aclanthology.org/N15-2009,2015,1
Benchmarking Machine Translated Sentiment Analysis for {A}rabic Tweets,https://aclanthology.org/N15-2010,2015,18
Learning Kernels for Semantic Clustering: A Deep Approach,https://aclanthology.org/N15-2011,2015,3
Narrowing the Loop: Integration of Resources and Linguistic Dataset Development with Interactive Machine Learning,https://aclanthology.org/N15-2012,2015,4
Relation Extraction from Community Generated Question-Answer Pairs,https://aclanthology.org/N15-2013,2015,10
Detecting Translation Direction: A Cross-Domain Study,https://aclanthology.org/N15-2014,2015,5
Improving the Translation of Discourse Markers for {C}hinese into {E}nglish,https://aclanthology.org/N15-2015,2015,8
Discourse and Document-level Information for Evaluating Language Output Tasks,https://aclanthology.org/N15-2016,2015,5
Speeding Document Annotation with Topic Models,https://aclanthology.org/N15-2017,2015,0
Lifelong Machine Learning for Topic Modeling and Beyond,https://aclanthology.org/N15-2018,2015,5
Semantics-based Graph Approach to Complex Question-Answering,https://aclanthology.org/N15-2019,2015,2
Recognizing Textual Entailment using Dependency Analysis and Machine Learning,https://aclanthology.org/N15-2020,2015,7
Bilingual lexicon extraction for a distant language pair using a small parallel corpus,https://aclanthology.org/N15-2021,2015,6
Morphological Paradigms: Computational Structure and Unsupervised Learning,https://aclanthology.org/N15-2022,2015,4
Computational Exploration to Linguistic Structures of Future: Classification and Categorization,https://aclanthology.org/N15-2023,2015,2
How to teach machine translation post-editing? Experiences from a post-editing course,https://aclanthology.org/2015.mtsummit-wptp.1,2015,16
Quality assessment of postedited versus translated wildlife documentary films: a three-level approach,https://aclanthology.org/2015.mtsummit-wptp.2,2015,3
The impact of machine translation error types on post-editing effort indicators,https://aclanthology.org/2015.mtsummit-wptp.3,2015,24
Living on the edge: productivity gain thresholds in machine translation evaluation metrics,https://aclanthology.org/2015.mtsummit-wptp.4,2015,12
Domain adaptation for social localisation-based {SMT}: a case study using the Trommons platform,https://aclanthology.org/2015.mtsummit-wptp.5,2015,0
"Full-text patent translation at {WIPO}; scalability, quality and usability",https://aclanthology.org/2015.mtsummit-wpslt.1,2015,0
Initiatives of the {J}apan Patent Office,https://aclanthology.org/2015.mtsummit-wpslt.2,2015,0
Improving translator productivity with {MT}: a patent translation case study,https://aclanthology.org/2015.mtsummit-wpslt.3,2015,0
Response-based learning for patent translation,https://aclanthology.org/2015.mtsummit-wpslt.4,2015,0
Promoting science and technology exchange using machine translation,https://aclanthology.org/2015.mtsummit-wpslt.5,2015,0
Simplify sentence structure for improving human post-editing efficiency on {C}hinese-to-{E}nglish patent machine translation,https://aclanthology.org/2015.mtsummit-wpslt.6,2015,0
Enhancing function word translation with syntax-based statistical post-editing,https://aclanthology.org/2015.mtsummit-wpslt.7,2015,0
A hybrid system for {C}hinese-{E}nglish patent machine translation,https://aclanthology.org/2015.mtsummit-wpslt.8,2015,4
Collecting bilingual technical terms from patent families of character-segmented {C}hinese sentences and morpheme-segmented {J}apanese sentences,https://aclanthology.org/2015.mtsummit-wpslt.9,2015,0
Resampling approach for instance-based domain adaptation from patent domain to newspaper domain in statistical machine translation,https://aclanthology.org/2015.mtsummit-wpslt.10,2015,1
Towards cross-lingual patent wikification,https://aclanthology.org/2015.mtsummit-wpslt.11,2015,2
Unsupervised comparable corpora preparation and exploration for bi-lingual translation equivalents,https://aclanthology.org/2015.iwslt-papers.1,2015,4
Applying cross-entropy difference for selecting parallel training data from publicly available sources for conversational machine translation,https://aclanthology.org/2015.iwslt-papers.2,2015,10
Source discriminative word lexicon for translation disambiguation,https://aclanthology.org/2015.iwslt-papers.3,2015,8
Phrase-level estimation for machine translation,https://aclanthology.org/2015.iwslt-papers.4,2015,0
Improving continuous space language models auxiliary features,https://aclanthology.org/2015.iwslt-papers.5,2015,0
Multifeature modular deep neural network acoustic models,https://aclanthology.org/2015.iwslt-papers.6,2015,2
Using language adaptive deep neural networks for improved multilingual speech recognition,https://aclanthology.org/2015.iwslt-papers.7,2015,26
Punctuation insertion for real-time spoken language translation,https://aclanthology.org/2015.iwslt-papers.8,2015,0
Class-based N-gram language difference models for data selection,https://aclanthology.org/2015.iwslt-papers.9,2015,13
Morphology-aware alignments for translation to and from a synthetic language,https://aclanthology.org/2015.iwslt-papers.10,2015,5
An open-source toolkit for word-level confidence estimation in machine translation,https://aclanthology.org/2015.iwslt-papers.11,2015,13
Improving translation of emphasis with pause prediction in speech-to-speech translation systems,https://aclanthology.org/2015.iwslt-papers.12,2015,6
Evaluation and revision of a speech translation system for healthcare,https://aclanthology.org/2015.iwslt-papers.13,2015,0
Learning segmentations that balance latency versus quality in spoken language translation,https://aclanthology.org/2015.iwslt-papers.14,2015,11
Development of a {F}ilipino-to-{E}nglish bidirectional statistical machine translation system that dynamically updates via user feedback,https://aclanthology.org/2015.iwslt-papers.15,2015,5
Parser self-training for syntax-based machine translation,https://aclanthology.org/2015.iwslt-papers.16,2015,1
Risk-aware distribution of {SMT} outputs for translation of documents targeting many anonymous readers,https://aclanthology.org/2015.iwslt-papers.17,2015,0
Inducing bilingual lexicons from small quantities of sentence-aligned phonemic transcriptions,https://aclanthology.org/2015.iwslt-papers.18,2015,0
Improving {SMT} by model filtering and phrase embedding,https://aclanthology.org/2015.iwslt-keynotes.1,2015,0
The {IWSLT} 2015 Evaluation Campaign,https://aclanthology.org/2015.iwslt-evaluation.1,2015,104
The {RWTH} {A}achen machine translation system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.2,2015,0
The {MITLL}-{AFRL} {IWSLT} 2015 {MT} system,https://aclanthology.org/2015.iwslt-evaluation.3,2015,1
The {E}dinburgh machine translation systems for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.4,2015,8
The {MLLP} {ASR} systems for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.5,2015,5
The Heidelberg University {E}nglish-{G}erman translation system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.6,2015,6
The {LIUM} {ASR} and {SLT} systems for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.7,2015,2
The {UMD} machine translation systems at {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.8,2015,3
The {KIT} translation systems for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.9,2015,18
The 2015 {KIT} {IWSLT} speech-to-text systems for {E}nglish and {G}erman,https://aclanthology.org/2015.iwslt-evaluation.10,2015,5
{S}tanford neural machine translation systems for spoken language domains,https://aclanthology.org/2015.iwslt-evaluation.11,2015,337
The {E}nglish-{V}ietnamese machine translation system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.12,2015,0
The {IOIT} {E}nglish {ASR} system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.13,2015,1
The 12{R} {ASR} system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.14,2015,0
The {JAIST}-{UET}-{MITI} machine translation systems for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.15,2015,2
{PJAIT} systems for the {IWSLT} 2015 evaluation campaign enhanced by comparable corpora,https://aclanthology.org/2015.iwslt-evaluation.16,2015,7
The {NAIST} {E}nglish speech recognition system for {IWSLT} 2015,https://aclanthology.org/2015.iwslt-evaluation.17,2015,4
Improvement of word alignment models for {V}ietnamese-to-{E}nglish translation,https://aclanthology.org/2015.iwslt-evaluation.18,2015,1
Proceedings of the 10th {B}razilian Symposium in Information and Human Language Technology,https://aclanthology.org/W15-5600,2015,0
{JCL}ext: A {J}ava Tool for Compiling Finite-State Transducers from Full-Form Lexicons,https://aclanthology.org/W15-5601,2015,0
7x1-{PT}: um Corpus extra{\'\i}do do {T}witter para An{\'a}lise de Sentimentos em L{\'\i}ngua Portuguesa (7x1-{PT}: a Corpus extracted from {T}witter for Sentiment Analysis in {P}ortuguese Language),https://aclanthology.org/W15-5602,2015,4
Comparative Analysis between Notations to Classify Named Entities using Conditional Random Fields,https://aclanthology.org/W15-5603,2015,2
Do Extrator de Conhecimento Coletivo {\`a} {\'A}gora Virtual: desenvolvendo uma ferramenta para democracia participativa (From Collective Knowledge Extractor to Virtual Agora: Developing a tool for Participatory Democracy),https://aclanthology.org/W15-5604,2015,0
Um novo corpo e os seus desafios (A new corpus and the challenges it offers),https://aclanthology.org/W15-5605,2015,1
An{\'a}lise Autom{\'a}tica de Coer{\^e}ncia Textual em Resumos Cient{\'\i}ficos: Avaliando Quebras de Linearidade (Automatic Analysis of Textual Coherence in Scientific Abstracts: Evaluating Linearity Breaks),https://aclanthology.org/W15-5606,2015,0
Anota{\c{c}}{\~a}o de corpus com a {O}pen{W}ord{N}et-{PT}: um exerc{\'\i}cio de desambigua{\c{c}}{\~a}o (Sense annotation with {O}pen{W}ord{N}et-{PT}: an exercise of word sense disambiguation),https://aclanthology.org/W15-5607,2015,1
Integrating support verb constructions into a parser,https://aclanthology.org/W15-5608,2015,5
Extra{\c{c}}{\~a}o de Alvos em Coment{\'a}rios de Not{\'\i}cias em Portugu{\^e}s baseada na Teoria da Centraliza{\c{c}}{\~a}o (Target Extraction in News Reviews in {P}ortuguese based on Centering Theory),https://aclanthology.org/W15-5609,2015,1
Portal {M}in@s: Uma Ferramenta Geral de Apoio ao Processamento de C{\'o}rpus de Prop{\'o}sito Geral (Portal {M}in@s: A General Purpose Support Tool for Corpora Processing),https://aclanthology.org/W15-5610,2015,0
{P}rep{N}et.{B}r: a Semantic Network for Prepositions,https://aclanthology.org/W15-5611,2015,1
Joint semantic discourse models for automatic multi-document summarization,https://aclanthology.org/W15-5612,2015,5
Building and Applying Profiles Through Term Extraction,https://aclanthology.org/W15-5613,2015,5
